PRODUCT,URL,PRICE,COMPARE_AT_PRICE,STOCK,CATEGORY,PRODUCTNO,BARCODE,WEIGHT,WEIGHT_UNIT,REQUIRES_SHIPPING,TAXABLE,VENDOR,TAGS,PUBLISHED_AT,CREATED_AT,UPDATED_AT,DESCRIPTION,IMGURL,IMAGE_FILENAME
Peperomia prostrata - Plastový (v ceně),https://www.pokojovky.co//products/peperomia-prostata,190.00,,No,,"A: Peperomia prostrata, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"cistsi-vzduch, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, do300, leto, Minipokojovka, nizkanarocnost, novinkynovinky, posilame, previsle, primeslunce, s-okrasnym-listem, svetlemisto, zacatecnici",2024-04-05T13:18:46+02:00,2021-03-17T11:40:16+01:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/OnaoJHt0.jpg?v=1652085091,OnaoJHt0.jpg
Hoya carnosa tricolor - Plastový ( v ceně),https://www.pokojovky.co//products/hoya-carnosa-tricolor,490.00,0.00,Yes,pokojovka,", D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, kaktusy-a-sukulenty, leto, malapokojovka, nas-vyber, nizkanarocnost, posilame, previsle, primeslunce, pronarocne, s-okrasnym-listem, svetlemisto, valentyn, zacatecnici",2023-07-04T11:41:51+02:00,2023-07-04T11:40:12+02:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6504_c08e8635-0131-445b-ba99-a3c5ff99b6bc.jpg?v=1706177455,igorzacharov_20231106__DSF6504_c08e8635-0131-445b-ba99-a3c5ff99b6bc.jpg
Maranta kerchoveana - Plastový (v ceně),https://www.pokojovky.co//products/maranta-kerchoveana,350.00,,No,pokojovka,"A: Marantha leuconeura 'Kerchoveana', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, deti-a-zvirata, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, malosvetla, nizkanarocnost, petfriendly, posilame, previsle, s-okrasnym-listem, zacatecnici",2022-04-29T14:27:05+02:00,2021-07-12T11:02:44+02:00,2024-11-13T16:12:52+01:00," Rostlinu ti pošleme i za Prahu, pokud není květináč větší než 14 cm, to je maximum. U větších rostlin je tak možné zaslat ji pouze kurýrem po Praze (Liftago) nebo osobní odběr v našem studiu. Děkujeme moc za pochopení. ",https://cdn.shopify.com/s/files/1/2581/0526/products/xxpokojovky_igorzacharov_20210827__DSF7721.jpg?v=1630274744,xxpokojovky_igorzacharov_20210827__DSF7721.jpg
Scindapsus Moonlight - Plastový (v ceně),https://www.pokojovky.co//products/scindapsus-moonlight,550.00,,Yes,pokojovka,"A: Scindapsus treubii 'Moonlight', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"500-1000, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, nizkanarocnost, Novinka, posilame, previsle, s-okrasnym-listem, svetlemisto, zacatecnici",2023-09-15T15:31:21+02:00,2022-03-02T10:49:09+01:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/sLsaWBsQ.jpg?v=1646652902,sLsaWBsQ.jpg
Anthurium crassinervium Karma Birdnest - Plastový 17 cm (v ceně),https://www.pokojovky.co//products/anthurium-crystallinum-silver-blush-copy,850.00,,No,pokojovka,"A: Anthurium crassinervium, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, 500-1000, cistsi-vzduch, denmatek, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, nas-vyber, nizkanarocnost, Novinka, posilame, s-okrasnym-listem, stredninarocnost, svetlemisto, velkapokojovka",2024-05-13T17:03:29+02:00,2024-05-13T16:51:30+02:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/BK8G3Xxw.jpg?v=1719056561,BK8G3Xxw.jpg
Peperomia prostrata velká - Plastový (v ceně),https://www.pokojovky.co//products/peperomia-prostrata-velky,490.00,,No,,", D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, deti-a-zvirata, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, leto, malapokojovka, nas-vyber, nizkanarocnost, novinkynovinky, posilame, previsle, s-okrasnym-listem, svetlemisto, zacatecnici",2023-06-23T13:31:56+02:00,2023-06-23T13:31:56+02:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6456-2_62de2dc5-d999-4ca9-9a1f-a22167911904.jpg?v=1699618491,igorzacharov_20231106__DSF6456-2_62de2dc5-d999-4ca9-9a1f-a22167911904.jpg
Scindapsus pictus trebi - Plastový (v ceně),https://www.pokojovky.co//products/scindapsus-pictus-trebi,390.00,,Yes,pokojovka,"A: Scindapsus pictus trebi, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, malosvetla, nizkanarocnost, Novinka, posilame, previsle, s-okrasnym-listem, svetlemisto, zacatecnici",2024-05-13T17:33:02+02:00,2024-05-13T15:35:34+02:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/jktNrQuw.jpg?v=1719056724,jktNrQuw.jpg
Lopatkovec - Plastový (v ceně),https://www.pokojovky.co//products/lopatkovec,290.00,,No,pokojovka,"A:  Spathiphyllum, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"cistsi-vzduch, denmatek, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, do300, malapokojovka, nas-vyber, nizkanarocnost, Novinka, posilame, s-okrasnym-listem, svetlemisto, zacatecnici",2024-07-02T13:51:04+02:00,2024-07-02T13:38:45+02:00,2024-11-13T16:12:52+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/L445kZ7s.jpg?v=1719920375,L445kZ7s.jpg
Calathea Orbifolia - Plastový (v ceně),https://www.pokojovky.co//products/calathea-orbifolia,580.00,,Yes,pokojovka,"A: Calathea orbifolia , B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"500-1000, denmatek, deti-a-zvirata, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malosvetla, posilame, pronarocne, s-okrasnym-listem, stredninarocnost, strednipokojovka, svetlemisto",2023-01-21T09:18:13+01:00,2019-05-15T14:38:58+02:00,2024-11-13T16:12:53+01:00, ,https://cdn.shopify.com/s/files/1/2581/0526/products/igorzacharov_20220602__DSF1496.jpg?v=1655976899,igorzacharov_20220602__DSF1496.jpg
Calathea makoyana - Plastový (v ceně),https://www.pokojovky.co//products/calathea-makoyana,410.00,,No,pokojovka,"A: Calathea makoyana, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, deti-a-zvirata, do-chodby, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malosvetla, petfriendly, posilame, pronarocne, s-okrasnym-listem, stredninarocnost, strednipokojovka, svetlemisto",2021-06-10T13:00:14+02:00,2020-03-19T15:40:55+01:00,2024-11-13T16:12:53+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/igorzacharov_20220721__DSF4996.jpg?v=1658925751,igorzacharov_20220721__DSF4996.jpg
Alokázie Polly - Plastový (v ceně),https://www.pokojovky.co//products/alokazie-polly,490.00,,Yes,pokojovka,"A: Alocasia amazonica 'Polly', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, cistsi-vzduch, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, novinkynovinky, posilame, pronarocne, s-okrasnym-listem, stredninarocnost, svetlemisto",2022-11-18T10:49:17+01:00,2020-03-19T15:17:51+01:00,2024-11-13T16:12:53+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/paRV_cNc.jpg?v=1652438079,paRV_cNc.jpg
Calathea roseopicta medallion - Plastový (v ceně),https://www.pokojovky.co//products/calathea-roseopicta,490.00,,No,pokojovka,"A: Calathea roseopicta 'Medallion', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, deti-a-zvirata, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, novinkynovinky, petfriendly, posilame, pronarocne, s-okrasnym-listem, strednipokojovka, svetlemisto",2023-04-13T14:40:31+02:00,2019-08-22T17:01:13+02:00,2024-11-13T16:12:53+01:00, ,https://cdn.shopify.com/s/files/1/2581/0526/products/t7jTqBNg.jpg?v=1652085521,t7jTqBNg.jpg
Calathea ornata - Plastový (v ceně),https://www.pokojovky.co//products/calathea-ornata,590.00,,No,pokojovka,"A: Calathea ornata , B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"500-1000, deti-a-zvirata, do-chodby, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, petfriendly, posilame, pronarocne, s-okrasnym-listem, strednipokojovka, svetlemisto",2022-07-07T12:02:14+02:00,2021-07-14T16:25:44+02:00,2024-11-13T16:12:53+01:00," Rostlinu ti pošleme i za Prahu, pokud není květináč větší než 14 cm, to je maximum. U větších rostlin je tak možné zaslat ji pouze kurýrem po Praze (Liftago) nebo osobní odběr v našem studiu. Děkujeme moc za pochopení. ",https://cdn.shopify.com/s/files/1/2581/0526/products/xtzNzgM.jpg?v=1667897671,xtzNzgM.jpg
Anthurium clarinervum - Plastový (v ceně),https://www.pokojovky.co//products/anthurium-clarinervium,700.00,,No,pokojovka,"A: Anthurium clarinervium, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"500-1000, cistsi-vzduch, denmatek, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, nas-vyber, posilame, pronarocne, s-okrasnym-listem, stredninarocnost, svetlemisto, valentyn",2022-08-17T16:43:18+02:00,2022-08-17T16:36:40+02:00,2024-11-13T16:12:53+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/products/NEIKQ7Hk.jpg?v=1660747395,NEIKQ7Hk.jpg
Calathea Medallion - dottie - Plastový (v ceně),https://www.pokojovky.co//products/calathea-roseopicta-black,490.00,,No,pokojovka,"A: Calathea veitchiana 'Medallion', B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"300-500, do-chodby, do-kancelare, do-kuchyne, do-loznice, do-obyvaku, malosvetla, Nepřímé světlo, novinkynovinky, Pokojovky, Pokojovky na zaslání, Pro pokročilé, pronarocne, s-okrasnym-listem, strednipokojovka, Vhodné pro zvířata",2023-09-27T14:15:00+02:00,2020-07-23T13:38:29+02:00,2024-11-13T16:12:53+01:00, ,https://cdn.shopify.com/s/files/1/2581/0526/products/9eBKf7xQ.jpg?v=1600789419,9eBKf7xQ.jpg
Kovová konvička 1L - Default Title,https://www.pokojovky.co//products/kovova-konvicka,850.00,0.00,Yes,konvička,,,,,Yes,Yes,Pokojovky,"jaro, Konvička, nas-vyber, Novinka, Praktické-kousky, pronarocne, Zelenevanoce",2023-11-15T14:54:07+01:00,2023-11-08T11:55:27+01:00,2024-11-13T16:12:53+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/igorzacharov_20231106__DSF6220.jpg?v=1699440948,igorzacharov_20231106__DSF6220.jpg
Anthurium Crystallinum - Plastový (v ceně),https://www.pokojovky.co//products/anthurium-clarinervum-copy,690.00,,No,pokojovka,"A: Anthurium Crystallinum , B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"500-1000, cistsi-vzduch, denmatek, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, malapokojovka, nas-vyber, Novinka, posilame, pronarocne, s-okrasnym-listem, stredninarocnost, svetlemisto, valentyn",2024-05-13T16:51:05+02:00,2024-05-13T16:31:01+02:00,2024-11-13T16:12:53+01:00,,https://cdn.shopify.com/s/files/1/2581/0526/files/sMcqU_y4.jpg?v=1719056668,sMcqU_y4.jpg
Výprodejové XXL pokojovky - Strelítzie 180-200 cm (⌀ 33 cm),https://www.pokojovky.co//products/vyprodejove-pokojovky,7450.00,8290.00,Yes,pokojovka,,,,,Yes,Yes,Pokojovky,"Novinka, Pokojovky, pronarocne, velkapokojovka",2024-07-04T10:00:02+02:00,2024-07-03T23:36:03+02:00,2024-11-13T16:12:53+01:00,"Pouze osobní odběr v našem studiu. 
Nemůžeš se takhle na dálku rozhodnout? Udělej si objednávku, zaplať a kdyby se ti na místě nelíbila, tak vrátíme peníze. :) 
 
",https://cdn.shopify.com/s/files/1/2581/0526/files/IMG_8982.jpg?v=1720041990,IMG_8982.jpg
XXL pokojovky na objednávku - Epipremnum Aureum na tyči výška 160 cm (⌀ 27 cm plast),https://www.pokojovky.co//products/xxl-pokojovky-na-objednavku,2490.00,,Yes,pokojovka,,,,,Yes,Yes,Pokojovky,"Novinka, Pokojovky, pronarocne, velkapokojovka",2024-07-15T14:08:54+02:00,2024-07-15T11:50:18+02:00,2024-11-13T16:12:53+01:00,"Umíme sehnat pokojovky všech druhů a velikostí. Na objednávku do 14 dnů. 
Některé z nich si můžete jednoduše objednat a my je pro Vás připravíme. 
Nenašli jste přesně, co hledáte? Napište nám a pošleme ten správný výběr pro vás. 
",https://cdn.shopify.com/s/files/1/2581/0526/files/IMG_8967.jpg?v=1720041995,IMG_8967.jpg
Anthurium clarinervum větší - Plastový (v ceně),https://www.pokojovky.co//products/anthurium-clarinervum-vetsi,1490.00,,No,pokojovka,"A: Anthurium clarinervium, B: CZ-1726, C: CZ-5665, D: CZ",,,,Yes,Yes,Pokojovky,"1000-2000, cistsi-vzduch, do-kancelare, do-koupelny, do-kuchyne, do-loznice, do-obyvaku, posilame, pronarocne, s-okrasnym-listem, stredninarocnost, strednipokojovka, svetlemisto, valentyn",2023-01-19T13:30:53+01:00,2023-01-19T13:30:54+01:00,2024-11-13T16:12:53+01:00," Rostlinu ti pošleme i za Prahu, pokud není květináč větší než 14 cm, to je maximum. U větších rostlin je tak možné zaslat ji pouze kurýrem po Praze (Liftago) nebo osobní odběr v našem studiu. Děkujeme moc za pochopení. ",https://cdn.shopify.com/s/files/1/2581/0526/products/NEIKQ7Hk_d41bb57d-8fe8-49ba-b8d0-df0d799c7d91.jpg?v=1674131460,NEIKQ7Hk_d41bb57d-8fe8-49ba-b8d0-df0d799c7d91.jpg
Malý přesazovací balíček - Default Title,https://www.pokojovky.co//products/maly-presazovaci-balicek,390.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, Novinka, přesazování, substrát",2022-03-07T12:06:47+01:00,2022-02-28T14:52:56+01:00,2024-11-13T16:12:53+01:00,"Přesazování s námi je bezpečné a pohodlné. Za naše vlastnoručně namíchané substráty obohacené vermikompostem dáme ruce do ohně. Pohodlí vytvoříme tím, že vám vše, co k přesazování potřebujete, připravíme a klidně pošleme až před práh. Stačí si v dostatečném předstihu zakroužkovat váš přesazovací víkend v kalendáři a zabořit ruce do voňavé hlíny.
 ",https://cdn.shopify.com/s/files/1/2581/0526/products/wLEwXJ_Q.jpg?v=1646651193,wLEwXJ_Q.jpg
Střední přesazovací balíček - Default Title,https://www.pokojovky.co//products/copy-of-maly-presazovaci-balicek,790.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, Novinka, přesazování, substrát",2022-03-07T12:07:47+01:00,2022-02-28T15:18:23+01:00,2024-11-13T16:12:53+01:00,"Přesazování s námi je bezpečné a pohodlné. Za naše vlastnoručně namíchané substráty obohacené vermikompostem dáme ruce do ohně. Pohodlí vytvoříme tím, že vám vše, co k přesazování potřebujete, připravíme a klidně pošleme až před práh. Stačí si v dostatečném předstihu zakroužkovat váš přesazovací víkend v kalendáři a zabořit ruce do voňavé hlíny.


",https://cdn.shopify.com/s/files/1/2581/0526/products/HaDiKLPg.jpg?v=1646651262,HaDiKLPg.jpg
Velký přesazovací balíček - Default Title,https://www.pokojovky.co//products/velky-presazovaci-balicek,1450.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, Novinka, přesazování, substrát",2022-03-07T12:11:52+01:00,2022-02-28T15:47:14+01:00,2024-11-13T16:12:53+01:00,"Přesazování s námi je bezpečné a pohodlné. Za naše vlastnoručně namíchané substráty obohacené vermikompostem dáme ruce do ohně. Pohodlí vytvoříme tím, že vám vše, co k přesazování potřebujete, připravíme a klidně pošleme až před práh. Stačí si v dostatečném předstihu zakroužkovat váš přesazovací víkend v kalendáři a zabořit ruce do voňavé hlíny.",https://cdn.shopify.com/s/files/1/2581/0526/products/D0s-uxuA.jpg?v=1646651343,D0s-uxuA.jpg
Webinář: Vše o přesazování - Default Title,https://www.pokojovky.co//products/webinar-vse-o-presazovani,350.00,0.00,Yes,workshop,,,,,No,Yes,Pokojovky,"jaro, Webinář výběr, Webináře",2021-04-29T10:29:57+02:00,2021-02-23T13:11:49+01:00,2024-11-13T16:12:53+01:00,"Chcete se dozvědět vše o přesazování?
Každoroční výměna zeminy a přesunutí pokojovky do nového květináče je naše oblíbená jarní aktivita. Jenže málokterý pěstitel ví, jak správně na to. Věděli jste, že jednou z nejčastějších pěstitelských chyb, je špatně zvolený květináč?
Správně přesazená pokojovka = spokojená pokojovka. A tak v našem webináři tentokrát zaboříme ruce do hlíny a vysvětlíme vám přesazování od A do Z.
 
Dozvíte se:
Kdy je třeba přesazovat
Jak na to, krok za krokem
Kdy použít drenáž a kdy ne
Jaký je rozdíl mezi zeminami a jak si třeba namíchat tu svou
Jak velký květináč vlastně vybrat
Kdy zvolit hliněný, plastový a samozavlažovací květináč
A posvítíme si i na nejčastější problémy během přesazování 
 
V ceně webináře je:
video s obsahem o přesazování
PDF s nejdůležitějšími informacemi
Pokud vás zajímá něco víc, co na webináři nezazní, můžete nám napsat e-mail a ozveme se zpět!",https://cdn.shopify.com/s/files/1/2581/0526/products/igorzacharov_20200613__DSF0546.jpg?v=1614082913,igorzacharov_20200613__DSF0546.jpg
Keramzit v ekobalení - 1l balení,https://www.pokojovky.co//products/keramzit,39.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, keramzit, přesazování",2021-08-24T15:09:34+02:00,2021-07-26T16:27:59+02:00,2024-11-13T16:12:53+01:00,"Při přesazování nasypte nízkou vrstvu keramzitu do květináče. Ochráníte tím pokojovky před uhníváním a chorobami kořenů při přelití. Z drenážní části květináče se voda odpaří rychleji než ze substrátu a kořeny nestrádají nedostatkem vzduchu. 
Chcete vědět, jak správně přesazovat? Přečtěte si náš blogpost. Při přesazování pak nezapomeňte na správně namíchaný substrát.




",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20210819__DSF7482.jpg?v=1629810513,pokojovky_igorzacharov_20210819__DSF7482.jpg
Perlit v ekobalení - 1l balení,https://www.pokojovky.co//products/perlit,30.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, perlit, přesazování",2021-08-24T15:12:42+02:00,2021-07-28T16:18:53+02:00,2024-11-13T16:12:53+01:00,"Pokud máte substrát bohatý na rašelinu, díky perlitu se směs odlehčí a kořeny rostlin budou díky jeho přítomnosti v zemině lépe dýchat. Perlit stabilizuje vlhkost v půdě, zlepšuje využívání hnojiv a přispívá k dobré kondici pokojovek. Lehounké bílé kuličky jsou odolné vůči vlhku, mrazu a plísním.
Při míchání vlastní směsi k přesazování celozelených rostlin přidávejte 1 díl perlitu ke 4 dílům rašeliny (kokosové drti).  Chcete vědět, jak správně přesazovat? Přečtěte si náš blogpost. Při přesazování pak nezapomeňte na správně namíchaný substrát.


",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20210819__DSF7478.jpg?v=1629810718,pokojovky_igorzacharov_20210819__DSF7478.jpg
Univerzální substrát pro pokojovky - 3l balení,https://www.pokojovky.co//products/substrat-pro-pokojovky,160.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, přesazování, substrát",2021-08-24T15:14:36+02:00,2021-07-26T14:31:40+02:00,2024-11-13T16:12:53+01:00,"Díky substrátu se k pokojovce dostávají živiny, voda a vzduch, proto je její výběr pro šťastný růst rostlin zásadní. Naše vlastní ekologická směs zeminy bez rašeliny podrží vaši pokojovku v té nejlepší formě.  Univerzální substrát se hodí pro všechny zelené tropické pokojovky, jako jsou např. fíkusy, monstery, filodendrony nebo palmy. Pro suchomilné pokojovky doporučujeme přidat 1 díl písku. 
Proč mít správně namíchaný substrát?
Rostliny díky němu získávají potřebné živiny k růstuSubstrát je optimálně provzdušněný, aby mohly kořeny dýchatDostatečně a přiměřeně drží vodu, a tím ideálně hydratujeJe oproti rašelinovým substrátům ekologičtější variantou 



Zemina a udržitelnost
Nejčastější složkou komerčně prodávaných substrátů je rašelina, která sama o sobě neobsahuje žádné přirozené živiny. Těžba rašeliny navíc škodí životnímu prostředí. Rašeliniště ukládají třetinu světového půdního uhlíku a při jejich těžbě a používání se do vzduchu uvolňuje oxid uhličitý ovlivňující globální oteplování. Největší environmentální riziko rašelinišť spočívá v tom, že se vznítí. Požáry rašelinišť zapříčiňují až 5 procent emisí uhlíku způsobených člověkem (zdroj: Washington Post). Ekologicky šetrnější je využití kokosových vláken – materiálu, který vzniká jako odpad při sklízení kokosů. V naší směsi proto místo rašeliny využíváme právě kokosové vlákno. Oproti konvenčním zeminám naši směs balíme do 100% recyklovatelného papírového obalu.
Složení substrátukokosové vlákno (pro zadržování vody)perlit (pro provzdušení a dostatek prostoru pro kořeny)kompost (pro dodání živin)
Kolik substrátu je potřeba?
Průměr květináče vs. objem substrátu:
8cm - 0.25 L
10cm - 0.5 L
11cm - 0.75 L 1
2cm - 0.80 L
15cm - 1.5 L
17cm - 2 L
20cm - 3-3,5 L  ",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20210819__DSF7485.jpg?v=1629810867,pokojovky_igorzacharov_20210819__DSF7485.jpg
Substrát pro vlhkomilné pokojovky - 3l balení,https://www.pokojovky.co//products/substrat-pro-vlhkomilne-pokojovky,160.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, přesazování, substrát",2023-03-06T11:17:06+01:00,2023-03-02T14:11:23+01:00,2024-11-13T16:12:53+01:00,"Díky substrátu se k pokojovce dostávají živiny, voda a vzduch, proto je její výběr pro šťastný růst rostlin zásadní. Naše vlastní ekologická směs zeminy bez rašeliny podrží vaši pokojovku v té nejlepší formě.  Substrát se hodí pro všechny vlhkomilné pokojovky, jako jsou např. maranty, kalathey, kapradiny apod. 
Proč mít správně namíchaný substrát?
Rostliny díky němu získávají potřebné živiny k růstu.Substrát je optimálně provzdušněný, aby mohly kořeny dýchat.Dostatečně a přiměřeně drží vodu, a tím ideálně hydratuje.Je oproti rašelinovým substrátům ekologičtější variantou.



Zemina a udržitelnost
Nejčastější složkou komerčně prodávaných substrátů je rašelina, která sama o sobě neobsahuje žádné přirozené živiny. Těžba rašeliny navíc škodí životnímu prostředí. Rašeliniště ukládají třetinu světového půdního uhlíku a při jejich těžbě a používání se do vzduchu uvolňuje oxid uhličitý ovlivňující globální oteplování. Největší environmentální riziko rašelinišť spočívá v tom, že se vznítí. Požáry rašelinišť zapříčiňují až 5 procent emisí uhlíku způsobených člověkem (zdroj: Washington Post). Ekologicky šetrnější je využití kokosových vláken – materiálu, který vzniká jako odpad při sklízení kokosů. V naší směsi proto místo rašeliny využíváme právě kokosové vlákno. Oproti konvenčním zeminám naši směs balíme do 100% recyklovatelného papírového obalu.
Složení substrátukokosové vlákno (pro zadržování vody)perlit (pro provzdušení a dostatek prostoru pro kořeny)kompost (pro dodání živin)piniová kůra
Kolik substrátu je potřeba?
Průměr květináče vs. objem substrátu:
8cm - 0.25 L
10cm - 0.5 L
11cm - 0.75 L 
12cm - 0.80 L
15cm - 1.5 L
17cm - 2 L
20cm - 3-3,5 L  ",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20210819__DSF7485_696x869_37875801-45af-4b97-9db5-3f1a7719e9f1.jpg?v=1677762822,pokojovky_igorzacharov_20210819__DSF7485_696x869_37875801-45af-4b97-9db5-3f1a7719e9f1.jpg
Substrát pro kaktusy a sukulenty - 1l balení,https://www.pokojovky.co//products/substrat-pro-kaktusy-a-sukulenty,45.00,,Yes,Přesazování a výživa,,,,,Yes,Yes,Pokojovky,"jaro, přesazování, substrát",2023-03-09T13:47:37+01:00,2023-03-01T14:08:19+01:00,2024-11-13T16:12:53+01:00,"Písčitý substrát se hodí pro všechny suchomilné rostliny, kterým svědčí dobře propustný substrát, jako jsou kaktusy a další sukulenty. Díky substrátu se k pokojovce dostávají živiny, voda a vzduch, proto je její výběr pro šťastný růst rostlin zásadní. Naše vlastní směs zeminy bez rašeliny podrží vaši pokojovku v té nejlepší formě. 
Proč mít správně namíchaný substrát?
Rostliny díky němu získávají potřebné živiny k růstu.Substrát je optimálně provzdušněný, aby mohly kořeny dýchat.Dostatečně a přiměřeně drží vodu, a tím ideálně hydratuje.Je oproti rašelinovým substrátům ekologičtější variantou.



Zemina a udržitelnost
Nejčastější složkou komerčně prodávaných substrátů je rašelina, která sama o sobě neobsahuje žádné přirozené živiny. Těžba rašeliny navíc škodí životnímu prostředí. Rašeliniště ukládají třetinu světového půdního uhlíku a při jejich těžbě a používání se do vzduchu uvolňuje oxid uhličitý ovlivňující globální oteplování. Největší environmentální riziko rašelinišť spočívá v tom, že se vznítí. Požáry rašelinišť zapříčiňují až 5 procent emisí uhlíku způsobených člověkem (zdroj: Washington Post). Ekologicky šetrnější je využití kokosových vláken – materiálu, který vzniká jako odpad při sklízení kokosů. V naší směsi proto místo rašeliny využíváme právě kokosové vlákno. Oproti konvenčním zeminám naši směs balíme do 100% recyklovatelného papírového obalu.
Složení substrátujemný písekkokosové vlákno (pro zadržování vody)perlit (pro provzdušení a dostatek prostoru pro kořeny)kompost (pro dodání živin)
Kolik substrátu je potřeba?
Průměr květináče vs. objem substrátu:
8cm - 0.25 L
10cm - 0.5 L
11cm - 0.75 L 1
2cm - 0.80 L
15cm - 1.5 L
17cm - 2 L
20cm - 3-3,5 L  ",https://cdn.shopify.com/s/files/1/2581/0526/products/pokojovky_igorzacharov_20210819__DSF7485_696x869_8d0e75b4-e837-487c-9c9d-489083bc8599.jpg?v=1677762565,pokojovky_igorzacharov_20210819__DSF7485_696x869_8d0e75b4-e837-487c-9c9d-489083bc8599.jpg
