PRODUCT,URL,PRICE,COMPARE_AT_PRICE,STOCK,CATEGORY,PRODUCTNO,BARCODE,WEIGHT,WEIGHT_UNIT,REQUIRES_SHIPPING,TAXABLE,VENDOR,TAGS,PUBLISHED_AT,CREATED_AT,UPDATED_AT,DESCRIPTION,IMGURL,IMAGE_FILENAME
Philodendron Prince of Orange 'baby' - 6 cm,https://dmp.cz//products/philodendron-prince-of-orange-baby,249.00,349.00,No,Rostlina,MM-LUN49,,,,Yes,Yes,DMP,"6 cm, Aroid, Baby pokojovky, do 20 cm, novinka, Philodendron, Pro začátečníky, propojeni, Raritky, Rostlina, Středně, Vyprodáno",2024-08-29T13:59:39+02:00,2024-08-29T13:52:56+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Philodendrony pochází z deštných pralesů především Střední a Jižní Ameriky. Jejich název je odvozen z řeckého slova phileo = milovat a dendron = strom, protože mnoho variet je popínavých a svými vzdušnými kořeny se dokáže přichytit na stromy. Podobný život jim můžeme zajistit i v domácích podmínkách, pokud jim do květináče dáme nějakou oporu, po které by také mohly šplhat, např. kokosovou tyč.Tento konkrétní raritní kultivar je naprosto dokonalým příkladem vznešené rostliny. Jeho nádherně lesklé a pevné listy se pyšní množstvím barev. Mladé listy jsou světle zelené a postupně získávají nádech žluté, jemně oranžové po tmavě oranžovou až červenou.Řadí se do čeledi árónovitých rostlin – takže pozor, je jedovatý! Tyto rostliny totiž ve svých pletivech obsahují krystaly šťavelanu vápenatého, který po požití způsobí podráždění sliznic dutiny ústní a trávicího traktu. Když ho ale umístíme na bezpečné místo, kde na něj nedosáhnou děti ani domácí mazlíčci, jeho úžasná barevnost jistě upoutá všechny pohledy.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: NePřibližná výška rostliny s květináčem: 10 cmPrůměr květináče: 6 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o filodendronech jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Philodendron-Prince-of-Orange-baby.jpg?v=1724932509,
Monstera Deliciosa 'L' - 19 cm,https://dmp.cz//products/monstera-deliciosa-bush-l,799.00,999.00,No,Rostlina,MM-AMM32,,,,Yes,Yes,DMP,"19 cm, 60 - 80 cm, Aroid, Monstera, novinka, Popínavé, Pro začátečníky, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2024-08-26T10:49:28+02:00,2024-08-26T10:45:28+02:00,2024-11-13T15:24:34+01:00,"Rostlina je vyfocena v terakotovém květináči.O rostlině:Monstera skvostná (půvabná) neboli Monstera deliciosa je popínavá rostlina z čeledi áronovitých. Pochází z tropických pralesů Střední a Jižní Ameriky. Ve své domovině jako liána dorůstá až 12 metrů, plazí se po zemi i kmenech a vyhání mnoho vzdušných kořenů. Nejtypičtěji je využívaná jako okrasná rostlina, může být pěstována i pro své plody – ty se nazývají ceriman. Mají zelenou barvu, tvar válce a připomínají zelené šišky. Obsahují sladkou dužinu a mnoho vitamínu C, na domorodých tržištích se prodávají jako stolní ovoce. 
Pokojová monstera je charakteristická svými vykrajovanými listy. Tyto typické dírky se tvoří až průběhu života rostliny, malé lístky jsou neděrované. V dobrých podmínkách může tato pokojovka dorůst výšky 3 metrů, jeden list může mít v dospělosti až půl metru. 
 Monstera Deliciosa Bush se od klasické Monstery Deliciosa liší svým kompaktnějším růstem a hustším, „keřovitým“ vzhledem. Na rozdíl od klasické Monstery, která roste vertikálně a vytváří dlouhé stonky, Monstera Deliciosa Bush zůstává menší a roste více do šířky.Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem:  70 cmPrůměr květináče: 19 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.
Více o monsterách jsme napsali v našem článku.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Monstera-Deliciosa-Bush.jpg?v=1724662027,
Hypoestes Phyllostachya White 'baby' - 6 cm,https://dmp.cz//products/hypoestes-phyllostachya-white-baby,89.00,139.00,No,Rostlina,MM-LUN113,,,,Yes,Yes,DMP,"6 cm, Baby pokojovky, do 20 cm, novinka, Ostatní rostliny, Pro začátečníky, propojeni, Rostlina, Vyprodáno, Čističky vzduchu",2024-08-23T16:42:37+02:00,2024-08-23T16:35:42+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje rostlinu v plastovém květináči.
O rostlince:Hypoestes Phyllostachya White, známá také jako „polka dot plant“ nebo „puntíková rostlina“, pochází z Madagaskaru. Je oblíbená pro své malé, oválné listy pokryté výraznými bílými skvrnami, které vytvářejí zajímavý kontrast k její zelené barvě. Hypoestes je ideální rostlina pro ty, kteří hledají dekorativní a zároveň nenáročnou rostlinu, která dodá interiéru svěží a hravý vzhled.
Náročnost: Pro začátečníkyČistí vzduch: Ne Vhodná k mazlíčkům: AnoVhodná pro hydroponii: NeVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 12 cmPrůměr květináče: 6 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Hypoestes-Phyllostachya-White-baby.jpg?v=1724658395,
Calathea Orbifolia 'XL' - 27 cm,https://dmp.cz//products/calathea-orbifolia-xl,1999.00,2199.00,No,Rostlina,MM-AMM21,,,,Yes,Yes,DMP,"27 cm, 60 - 80 cm, Calathea, Modlivky, Málo, Pro pokročilé, propojeni, Rostlina, Středně, Vyprodáno, Čističky vzduchu",2023-10-31T13:19:09+01:00,2023-09-20T13:11:02+02:00,2024-11-13T15:24:34+01:00,"
Balení obsahuje rostlinu v plastovém květináči.
O rostlině:Calathea nebo i kalatea pochází z tropických oblastí Jižní a Střední Ameriky a patří mezi keříkovité rostliny s tenkými stonky a poměrně širokými a velkými listy. V deštném pralese vytváří hustý podrost, nejčastěji ve stínu vysokých stromů. Calathea spolu s rody Marantha, Ctenanthe a Stromanthe tvoří velmi podobnou skupinu tzv. modlících se rostlin (anglicky prayer plants). Říká se jim tak proto, že vždycky k večeru začnou napřimovat své listy, které mohou připomínat ruce složené k modlitbě. Ráno své listy opět rozkošatí a rozevřou. Kalatey se od jiných modlivek odlišují tím, že jejich listy vyrůstají svinuté do kornoutů. 
Calathea orbifolia zaujme svými velkými, oválnými listy s výrazným, světle zeleným žebrováním. Od května do srpna se mohou na stoncích nebo u listů rostliny objevit drobné bílé kvítky.
Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: AnoVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 70 cm Průměr květináče: 27 cm  Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce. 
Více o modlivkách jsme napsali v našem článku.
",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/calathea-orbifolia-27cm-01.jpg?v=1698754722,
Set rostlin Filodendronová filharmonie - Set rostlin,https://dmp.cz//products/set-rostlin-filodendronova-filharmonie,2616.00,3078.00,No,Rostlina,MM-DMP02,,,,Yes,Yes,DMP,"19 cm, 40 - 60 cm, Hodně, novinka, Philodendron, propojeni, Rostlina, Sety rostlin, Středně, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-09-17T11:47:00+02:00,2024-09-10T12:32:10+02:00,2024-11-13T15:24:34+01:00,"
Balení obsahuje: rostliny v plastových květináčích.

Přineste do svého interiéru svěží tropickou atmosféru s tímto setem jedinečných filodendronů. Kombinace různých barev, textur a tvarů listů vytváří harmonickou souhru, která dodá vašemu prostoru přírodní eleganci a živost. Tento set je ideální volbou pro všechny, kteří chtějí obohatit svůj domov o výrazné a nenáročné pokojové rostliny, které upoutají pozornost svým exotickým vzhledem.
Set obsahuje:

Philodendron Prince of Orange
Philodendron Gloriosum Zebra

Náročnost: Pro pokročiléVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 40 - 50 cmPrůměr květináče: 19 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Filodendronova-filharmonie.jpg?v=1726492181,
Set rostlin Zelená elegance - Set rostlin,https://dmp.cz//products/set-rostlin-zelena-elegance,1187.00,1397.00,No,Rostlina,MM-DMP02,,,,Yes,Yes,DMP,"14 cm, Hodně, Maranta & Stromanthe, novinka, Philodendron, propojeni, Rostlina, Sety rostlin, Středně, Tip na dárek, Vyprodáno, Zamioculcas, Čističky vzduchu",2024-09-17T15:22:33+02:00,2024-09-09T10:25:07+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje: rostliny v plastových květináčích.
Tento set kombinuje tři elegantní rostliny s výraznými listy, které přinesou do každého interiéru sofistikovaný nádech. Ideální pro milovníky klasického zeleného designu. Mimo to je to set rostlin, který čistí vzduch.
Set obsahuje:

Stromanthe Triostar
Philodendron Ring of fire
Zamioculcas Zamiifolia

Náročnost: Pro pokročiléČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 20 - 40 cmPrůměr květináče: 14 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Set-Zelena-Elegance.jpg?v=1726493718,
Set rostlin Džungle v obýváku - Set rostlin,https://dmp.cz//products/set-rostlin-dzungle-v-obyvaku,2079.00,2447.00,No,Rostlina,MM-DMP02,,,,Yes,Yes,DMP,"17 cm, 40 - 60 cm, Alocasia, Calathea, Ficus, Hodně, novinka, propojeni, Rostlina, Sety rostlin, Středně, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-09-17T15:22:34+02:00,2024-09-09T11:33:47+02:00,2024-11-13T15:24:34+01:00,"Balení obsahuje: rostliny v plastových květináčích.
 Set rostlin ""Džungle v obýváku"" přináší exotický nádech do vašeho domova. Kombinace výrazných tropických rostlin, jako je Ficus Lyrata, Calathea Rufibarba a Alocasia Polly, vytváří svěží a zelenou oázu přímo ve vašem obývacím pokoji. Tento set je ideální pro milovníky přírody, kteří chtějí vytvořit klidné a harmonické prostředí plné života a vitality.
Set obsahuje:

Ficus Lyrata

Calathea Rubifarba

Alocasia Polly

Náročnost: Pro pokročiléČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 40 - 60 cmPrůměr květináče: 17 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Set-Dzungle-v-obyvaku.jpg?v=1726493675,
Set rostlin Mini džungle - Set rostlin,https://dmp.cz//products/set-rostlin-mini-dzungle,736.00,867.00,No,Rostlina,MM-DMP02,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Calathea, Hodně, Maranta & Stromanthe, novinka, Ostatní rostliny, Peperomia, Philodendron, Pilea, propojeni, Rostlina, Sety rostlin, Středně, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-09-20T15:12:51+02:00,2024-09-09T14:23:02+02:00,2024-11-13T15:24:34+01:00,"
Balení obsahuje: rostliny v plastových květináčích.
 Set ""Mini džungle"" je perfektní pro každého, kdo si přeje přinést do svého domova trochu přírody, a přitom zachovat prostor funkční a útulný. Kombinace těchto tří rostlin vytváří zajímavý vizuální efekt díky rozmanitosti tvarů, barev a textur listů. Tento set oživí každý kout vašeho domova a dodá mu svěží, živou atmosféru, ať už se rozhodnete jej umístit na okenní parapet, polici nebo pracovní stůl.








Set obsahuje:









Pilea Peperomioides
Coffea Arabica
Peperomia Rosso

Náročnost: Pro pokročiléČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 20 - 40 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Set-Mini-Dzungle.jpg?v=1726837965,
Set rostlin Žižkovská džungle - Set rostlin,https://dmp.cz//products/set-rostlin-zizkovska-dzungle,1569.00,1847.00,No,Rostlina,MM-DMP02,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Ficus, Hodně, Monstera, novinka, Ostatní rostliny, propojeni, Rostlina, Sety rostlin, Středně, Syngonium, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-09-17T14:20:38+02:00,2024-09-09T14:37:56+02:00,2024-11-13T15:24:34+01:00,"
Balení obsahuje: rostliny v plastových květináčích.

Žižkov je známý svou divokou a nezávislou atmosférou. Tento set vám přinese kus této energie do vašeho domova. Velké listy monstery a ficusu společně s bujnou kapradinou vytvoří hustou zelenou džungli, která se hodí do jakéhokoli interiéru.








Set obsahuje:










Monstera Deliciosa

Ficus Elastica Tineke
Syngonium Red Spot Tricolor

Náročnost: Pro pokročiléČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 20 - 40 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Set-Zizkovska-Dzungle.jpg?v=1726492282,
Set rostlin Vinohradský luxus - Set rostlin,https://dmp.cz//products/set-rostlin-vinohradsky-luxus,1144.00,1347.00,No,Rostlina,MM-DMP02,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Alocasia, Calathea, Hodně, novinka, Philodendron, propojeni, Rostlina, Sety rostlin, Středně, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-09-17T13:33:21+02:00,2024-09-09T15:21:35+02:00,2024-11-13T15:24:34+01:00,"
Balení obsahuje: rostliny v plastových květináčích.
Vinohrady jsou synonymem pro eleganci a sofistikovanost. Tento set kombinuje rostliny s výraznými listy, které přidají vašemu interiéru nádech luxusu, stejně jako tato čtvrť.
Set obsahuje:

Calathea Lancifolia Insignis
Alocasia Polly
Philodendron White Wizard

Náročnost: Pro pokročiléČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 20 - 40 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Set-Vinohradsky-Luxus.jpg?v=1726492244,
Set rostlin Karlínská moderna - Set rostlin,https://dmp.cz//products/set-rostlin-karlinska-moderna,1255.00,1477.00,No,Rostlina,MM-DMP02,,,,Yes,Yes,DMP,"12 cm, 20 - 40 cm, Anthurium, Hodně, novinka, Ostatní rostliny, Pilea, propojeni, Rostlina, Sety rostlin, Středně, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-09-17T13:31:43+02:00,2024-09-09T14:55:34+02:00,2024-11-13T15:24:34+01:00,"
Balení obsahuje: rostliny v plastových květináčích.
Karlín se stává symbolem moderní architektury a urbanistického stylu. Tento set odráží tuto modernost a čisté linie. Tyto rostliny jsou nenáročné, stylové a ideální pro moderní městský byt.
Set obsahuje:


Strelitzia Reginae

Anthurium Clarinervium
Pilea Peperomioides

Náročnost: Pro pokročiléČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 20 - 40 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Set-Karlinska-moderna.jpg?v=1726492264,
Set rostlin Minimalista - Set rostlin,https://dmp.cz//products/set-rostlin-minimalista,804.00,947.00,No,Rostlina,MM-DMP02,,,,Yes,Yes,DMP,"17 cm, 20 - 40 cm, Hodně, novinka, Pilea, propojeni, Rostlina, Sansevieria, Sety rostlin, Středně, Tip na dárek, Vyprodáno, Čističky vzduchu",2024-09-17T15:22:34+02:00,2024-09-09T11:45:02+02:00,2024-11-13T15:24:35+01:00,"
Balení obsahuje: rostliny v plastových květináčích.




Pro ty, kteří mají rádi čisté linie a nenáročné rostliny, je tento set ideální volbou. Spojuje tři krásné druhy – Sansevieria Trifasciata Black Coral, Aloe Vera a Pilea Peperomioides – které dodají vašemu interiéru svěží zeleň a styl.
Všechny tři rostliny jsou jednoduché na péči a skvěle se hodí do moderních, minimalistických prostor, kde podtrhnou elegantní design a přinesou dotek přírody. Kombinace jejich rozmanitých listů a textur vytváří atraktivní kontrast, který dodá každé místnosti pocit vitality a svěžesti. Tento set je perfektní pro ty, kteří chtějí mít doma zeleň bez zbytečné námahy, a zároveň se těší z krásy jednoduchého a moderního styl.
Set obsahuje:





Sansevieria Trifasciata Black Coral
Aloe Vera
Pilea Peperomioides

Náročnost: Pro začátečníkyČistí vzduch: AnoVhodná k mazlíčkům: NeVhodná pro hydroponii: AnoVhodná pro kokedamu: Ne
Přibližná výška rostliny s květináčem: 20 - 40 cmPrůměr květináče: 12 cm
Každá rostlina je jiná, stejně jako my lidé. Prosím, počítejte s možnou odchylkou vzhledu oproti produktové fotce.",https://cdn.shopify.com/s/files/1/0273/3716/2865/files/Set-Minimalista.jpg?v=1726493660,
